,name,point,addr,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
90,서울치과의원,9.5,서울특별시 동대문구 홍릉로 3-1 (청량리동),서울특별시 동대문구 홍릉로 3-1 (청량리동),127.04482,37.580721,정좌표,1.12301e+18,새주소,서울특별시 동대문구 홍릉로 3-1,서울특별시 동대문구 청량리동 743-4,2573.0,1123070500.0,청량리동,1123010700.0,청량리동
91,이편한세상치과의원 화곡점,9.5,서울 강서구 화곡로25길 2,서울 강서구 화곡로25길 2,126.8384941,37.5413794,정좌표,1.15001e+18,새주소,서울특별시 강서구 화곡로25길 2,서울특별시 강서구 화곡동 1065-1,7714.0,1150056000.0,화곡3동,1150010300.0,화곡동
92,감동치과의원,9.5,서울특별시 노원구 한글비석로22길 28,서울특별시 노원구 한글비석로22길 28,127.0737857,37.6606935,정좌표,1.13501e+18,새주소,서울특별시 노원구 한글비석로22길 28,서울특별시 노원구 중계동 141-33,1662.0,1135062400.0,중계4동,1135010600.0,중계동
93,박세진치과의원,9.5," 서울특별시 강남구 남부순환로 2927 5층 503호 (대치동, 대치클래시아) ","서울특별시 강남구 남부순환로 2927 5층 503호 (대치동, 대치클래시아) ",127.0603593,37.4936785,정좌표,1.16801e+18,새주소,서울특별시 강남구 남부순환로 2927,서울특별시 강남구 대치동 622,6280.0,1168060000.0,대치1동,1168010600.0,대치동
94,서울나란이치과교정과치과의원,9.5,서울 관악구 남부순환로 1801,서울 관악구 남부순환로 1801,126.9503243,37.4817683,정좌표,1.16201e+18,새주소,서울특별시 관악구 남부순환로 1801,서울특별시 관악구 봉천동 874-4,8758.0,1162061500.0,중앙동,1162010100.0,봉천동
95,연세윤치과의원,9.5,서울특별시 서대문구 신촌로 127,서울특별시 서대문구 신촌로 127,126.939985,37.5564894,정좌표,1.14101e+18,새주소,서울특별시 서대문구 신촌로 127,서울특별시 서대문구 창천동 20-26,3780.0,1141058500.0,신촌동,1141011600.0,창천동
96,서울선치과의원,9.5,서울특별시 광진구 능동로 296 3층 (능동),서울특별시 광진구 능동로 296 3층 (능동),127.0792593,37.5560088,정좌표,1.12151e+18,새주소,서울특별시 광진구 능동로 296,서울특별시 광진구 능동 279-3,4985.0,1121578000.0,능동,1121510200.0,능동
97,수서서울삼성치과의원,9.5,서울특별시 강남구 광평로56길 8-13,서울특별시 강남구 광평로56길 8-13,127.1031999,37.486758,정좌표,1.16801e+18,새주소,서울특별시 강남구 광평로56길 8-13,서울특별시 강남구 수서동 725,6367.0,1168075000.0,수서동,1168011500.0,수서동
98,서울금플란트치과의원,9.5,서울특별시 은평구 서오릉로 151 3층 (구산동),서울특별시 은평구 서오릉로 151 3층 (구산동),126.9159484,37.6117295,정좌표,1.13801e+18,새주소,서울특별시 은평구 서오릉로 151,서울특별시 은평구 구산동 2-1,3412.0,1138056000.0,구산동,1138010500.0,구산동
99,효창치과의원,9.5,서울특별시 용산구 효창원로 145,서울특별시 용산구 효창원로 145,126.9618494,37.5411228,정좌표,1.11701e+18,새주소,서울특별시 용산구 효창원로 145,서울특별시 용산구 효창동 5-54,4318.0,1117058000.0,효창동,1117011900.0,효창동
100,연세우리치과의원,9.4,서울특별시 성북구 오패산로 75 (하월곡동),서울특별시 성북구 오패산로 75 (하월곡동),127.0358435,37.6086793,정좌표,1.12901e+18,새주소,서울특별시 성북구 오패산로 75,서울특별시 성북구 하월곡동 76-17,2737.0,1129071500.0,월곡1동,1129013600.0,하월곡동
101,예이랑치과교정과치과의원 중랑점,9.4,서울특별시 중랑구 망우로 421 5층 (망우동),서울특별시 중랑구 망우로 421 5층 (망우동),127.098889,37.5998067,정좌표,1.12601e+18,새주소,서울특별시 중랑구 망우로 421,서울특별시 중랑구 망우동 487-16,2072.0,1126065500.0,망우본동,1126010500.0,망우동
102,닥터노아치과의원,9.4," 서울특별시 중구 서소문로135, 2층 (연호빌딩) ","서울특별시 중구 서소문로135, 2층 (연호빌딩) ",126.9758499,37.5640593,정좌표,1.11402e+18,새주소,서울특별시 중구 서소문로 135,서울특별시 중구 서소문동 21-1,4515.0,1114052000.0,소공동,1114016600.0,서소문동
103,포스유치과의원,9.4,서울 강남구 강남대로 364,서울 강남구 강남대로 364,127.0293383,37.4955542,정좌표,1.16801e+18,새주소,서울특별시 강남구 강남대로 364,서울특별시 강남구 역삼동 826-21,6241.0,1168064000.0,역삼1동,1168010100.0,역삼동
104,서울센텀구강내과치과의원,9.4,서울 영등포구 국제금융로6길 26 3층,서울 영등포구 국제금융로6길 26 3층,126.9269327,37.5219339,정좌표,1.15601e+18,새주소,서울특별시 영등포구 국제금융로6길 26,서울특별시 영등포구 여의도동 35,7328.0,1156054000.0,여의동,1156011000.0,여의도동
105,연세글로리치과의원,9.4," 서울특별시 성동구 마장로 137 221동 2층 126, 127호 (상왕십리동, 텐즈힐몰) ","서울특별시 성동구 마장로 137 221동 2층 126, 127호 (상왕십리동, 텐즈힐몰) ",127.0247468,37.5694201,정좌표,1.12001e+18,새주소,서울특별시 성동구 마장로 137,서울특별시 성동구 상왕십리동 811,4700.0,1120053500.0,왕십리도선동,1120010100.0,상왕십리동
106,엠와이치과의원,9.4,서울특별시 마포구 상암동 1605 누리꿈스퀘어 지하 1층 1067호,서울특별시 마포구 상암동 1605 누리꿈스퀘어 지하 1층 1067호,126.8898561,37.5794825,정좌표,1.14401e+18,구주소,서울특별시 마포구 월드컵북로 396,서울특별시 마포구 상암동 1605,3925.0,1144074000.0,상암동,1144012700.0,상암동
107,홍선생치과교정과치과의원,9.4,서울특별시 은평구 통일로 855-4,서울특별시 은평구 통일로 855-4,126.9203475,37.6192573,정좌표,1.13801e+18,새주소,서울특별시 은평구 통일로 855-4,서울특별시 은평구 갈현동 396-11,3330.0,1138055100.0,갈현1동,1138010400.0,갈현동
108,방배본치과의원,9.4,서울특별시 서초구 동작대로 114 4층 (방배동),서울특별시 서초구 동작대로 114 4층 (방배동),126.9826727,37.4867818,정좌표,1.16501e+18,새주소,서울특별시 서초구 동작대로 114,서울특별시 서초구 방배동 3160,6568.0,1165062100.0,방배4동,1165010100.0,방배동
109,올바른치과의원,9.4,서울특별시 강서구 강서로 253 2층 1호 (내발산동),서울특별시 강서구 강서로 253 2층 1호 (내발산동),126.8360648,37.5484286,정좌표,1.15001e+18,새주소,서울특별시 강서구 강서로 253,서울특별시 강서구 내발산동 723-5,7639.0,1150061100.0,발산1동,1150010600.0,내발산동
110,샤인치과교정과치과병원,9.4," 서울특별시 노원구 노해로 488, 5층 샤인치과교정과 ","서울특별시 노원구 노해로 488, 5층 샤인치과교정과 ",127.0621806,37.6543216,정좌표,1.13501e+18,새주소,서울특별시 노원구 노해로 488,서울특별시 노원구 상계동 724,1751.0,1135069500.0,상계6.7동,1135010500.0,상계동
111,수인치과의원,9.4," 서울특별시 영등포구 국회대로37길 25 301호 (당산동4가, 로얄프라자) ","서울특별시 영등포구 국회대로37길 25 301호 (당산동4가, 로얄프라자) ",126.9005947,37.5290081,정좌표,1.15601e+18,새주소,서울특별시 영등포구 국회대로37길 25,서울특별시 영등포구 당산동4가 32-2,7220.0,1156056000.0,당산2동,1156011400.0,당산동4가
112,조은치과의원,9.4,서울 송파구 백제고분로 378,서울 송파구 백제고분로 378,127.1082588,37.5054121,정좌표,1.17101e+18,새주소,서울특별시 송파구 백제고분로 378,서울특별시 송파구 송파동 84-6,5667.0,1171058000.0,송파1동,1171010400.0,송파동
113,올바른치과의원,9.4,서울 송파구 법원로 114,서울 송파구 법원로 114,127.1210324,37.4857567,정좌표,1.17101e+18,새주소,서울특별시 송파구 법원로 114,서울특별시 송파구 문정동 643-1,5854.0,1171064200.0,문정2동,1171010800.0,문정동
114,예손치과의원,9.4," 서울특별시 중구 퇴계로 222 3층 (필동2가, 구인빌딩) ","서울특별시 중구 퇴계로 222 3층 (필동2가, 구인빌딩) ",126.9964053,37.5615417,정좌표,1.11401e+18,새주소,서울특별시 중구 퇴계로 222,서울특별시 중구 필동2가 37-9,4624.0,1114057000.0,필동,1114013800.0,필동2가
115,동대문서울삼성치과의원,9.4," 서울특별시 중구 장충단로13길 7 5층 (을지로6가, 을호빌딩) ","서울특별시 중구 장충단로13길 7 5층 (을지로6가, 을호빌딩) ",127.0081964,37.5677504,정좌표,1.11401e+18,새주소,서울특별시 중구 장충단로13길 7,서울특별시 중구 을지로6가 18-95,4564.0,1114059000.0,광희동,1114014800.0,을지로6가
116,연세두리치과의원,9.4,서울 강서구 공항대로45길 44,서울 강서구 공항대로45길 44,126.8558086,37.5568119,정좌표,1.15001e+18,새주소,서울특별시 강서구 공항대로45길 44,서울특별시 강서구 등촌동 641-11,7569.0,1150052000.0,등촌1동,1150010200.0,등촌동
117,연세수치과의원,9.4,서울특별시 마포구 신촌로 174,서울특별시 마포구 신촌로 174,126.944999,37.5564803,정좌표,1.14401e+18,새주소,서울특별시 마포구 신촌로 174,서울특별시 마포구 대흥동 12-23,4104.0,1144060000.0,대흥동,1144010800.0,대흥동
118,애플치과의원,9.4,서울 서초구 서초대로52길 19 2층 애플치과,서울 서초구 서초대로52길 19 2층 애플치과,127.014796,37.4929019,정좌표,1.16501e+18,새주소,서울특별시 서초구 서초대로52길 19,서울특별시 서초구 서초동 1658-2,6634.0,1165051000.0,서초1동,1165010800.0,서초동
119,더감동치과의원,9.4,서울특별시 동대문구 답십리로 308 2층 3~4호 (장안동),서울특별시 동대문구 답십리로 308 2층 3~4호 (장안동),127.0746829,37.5718764,정좌표,1.12301e+18,새주소,서울특별시 동대문구 답십리로 308,서울특별시 동대문구 장안동 334-1,2637.0,1123065000.0,장안1동,1123010600.0,장안동
120,성심치과의원,9.4,서울특별시 관악구 봉천로 615,서울특별시 관악구 봉천로 615,126.9655583,37.4757485,정좌표,1.16201e+18,새주소,서울특별시 관악구 봉천로 615,서울특별시 관악구 봉천동 1657-1,8793.0,1162062500.0,인헌동,1162010100.0,봉천동
121,방배이튼치과의원,9.4,서울특별시 서초구 방배로 174 내방빌딩,서울특별시 서초구 방배로 174 내방빌딩,126.9930772,37.4891866,정좌표,1.16501e+18,새주소,서울특별시 서초구 방배로 174,서울특별시 서초구 방배동 851-6,6586.0,1165062100.0,방배4동,1165010100.0,방배동
122,연세바른생각치과의원,9.4,서울 마포구 월드컵북로 402,서울 마포구 월드컵북로 402,126.8887151,37.5800845,정좌표,1.14401e+18,새주소,서울특별시 마포구 월드컵북로 402,서울특별시 마포구 상암동 1601,3925.0,1144074000.0,상암동,1144012700.0,상암동
123,강북백상치과의원,9.4,서울 강북구 한천로 1083,서울 강북구 한천로 1083,127.0226357,37.6425485,정좌표,1.13051e+18,새주소,서울특별시 강북구 한천로 1083,서울특별시 강북구 수유동 188-1,1070.0,1130563500.0,수유3동,1130510300.0,수유동
124,라임 치과의원,9.4,서울특별시 성동구 성수이로 94,서울특별시 성동구 성수이로 94,127.0569653,37.5432362,정좌표,1.12001e+18,새주소,서울특별시 성동구 성수이로 94,서울특별시 성동구 성수동2가 317-20,4783.0,1120069000.0,성수2가3동,1120011500.0,성수동2가
125,지노치과의원,9.4,서울특별시 영등포구 양평로 127 (양평동5가),서울특별시 영등포구 양평로 127 (양평동5가),126.8935183,37.5377901,정좌표,1.15601e+18,새주소,서울특별시 영등포구 양평로 127,서울특별시 영등포구 양평동5가 26-8,7207.0,1156062000.0,양평2동,1156012900.0,양평동5가
126,이편한세상치과의원 강서점,9.4," 서울 강서구 양천로 460, 2층 ","서울 강서구 양천로 460, 2층 ",126.8517134,37.5625928,정좌표,1.15001e+18,새주소,서울특별시 강서구 양천로 460,서울특별시 강서구 등촌동 65-20,7575.0,1150053500.0,등촌3동,1150010200.0,등촌동
127,서울네이처치과의원,9.4,서울특별시 성북구 동소문로 93 지상2층 (동소문동6가),서울특별시 성북구 동소문로 93 지상2층 (동소문동6가),127.0156335,37.5926903,정좌표,1.12901e+18,새주소,서울특별시 성북구 동소문로 93,서울특별시 성북구 동소문동6가 116,2830.0,1129057500.0,동선동,1129010900.0,동소문동6가
128,최앤이치과의원,9.4," 서울특별시 중구 세종대로 39 2층 (남대문로4가, 대한서울상공회의소) ","서울특별시 중구 세종대로 39 2층 (남대문로4가, 대한서울상공회의소) ",126.9736305,37.5608233,정좌표,1.11401e+18,새주소,서울특별시 중구 세종대로 39,서울특별시 중구 남대문로4가 45,4513.0,1114052000.0,소공동,1114011700.0,남대문로4가
129,한일치과의원,9.4,서울특별시 금천구 시흥대로 406 2층 (독산동),서울특별시 금천구 시흥대로 406 2층 (독산동),126.8984575,37.4696546,정좌표,1.15451e+18,새주소,서울특별시 금천구 시흥대로 406,서울특별시 금천구 독산동 286-8,8576.0,1154564000.0,독산4동,1154510200.0,독산동
130,살림치과의원,9.4,서울 은평구 서오릉로 149 세웅그룹빌딩 10층,서울 은평구 서오릉로 149 세웅그룹빌딩 10층,126.9162221,37.6116059,정좌표,1.13801e+18,새주소,서울특별시 은평구 서오릉로 149,서울특별시 은평구 구산동 2-36,3412.0,1138056000.0,구산동,1138010500.0,구산동
131,제이치과의원,9.4,서울 송파구 송파대로 201,서울 송파구 송파대로 201,127.1200719,37.4876327,정좌표,1.17101e+18,새주소,서울특별시 송파구 송파대로 201,서울특별시 송파구 문정동 642,5854.0,1171064200.0,문정2동,1171010800.0,문정동
132,청담라인치과의원,9.4," 서울특별시 강남구 학동로 433 (청담동, 청담서울클리닉 7층) ","서울특별시 강남구 학동로 433 (청담동, 청담서울클리닉 7층) ",127.0483138,37.5187755,정좌표,1.16801e+18,새주소,서울특별시 강남구 학동로 433,서울특별시 강남구 청담동 46-19,6068.0,1168056500.0,청담동,1168010400.0,청담동
133,키즈니치과의원,9.4,서울특별시 노원구 동일로 1419,서울특별시 노원구 동일로 1419,127.0598674,37.6553214,정좌표,1.13501e+18,새주소,서울특별시 노원구 동일로 1419,서울특별시 노원구 상계동 711-12,1689.0,1135069500.0,상계6.7동,1135010500.0,상계동
134,서울e조은치과의원,9.4," 서울특별시 중구 다산로 111 4층 (신당동, 한미빌딩) ","서울특별시 중구 다산로 111 4층 (신당동, 한미빌딩) ",127.0097022,37.5540492,정좌표,1.11402e+18,새주소,서울특별시 중구 다산로 111,서울특별시 중구 신당동 361-24,4598.0,1114062500.0,다산동,1114016200.0,신당동
